@RELATION feats_train_p1

@ATTRIBUTE f0 {True, False}
@ATTRIBUTE f1 {True, False}
@ATTRIBUTE f2 {True, False}
@ATTRIBUTE f3 {True, False}
@ATTRIBUTE f4 {True, False}
@ATTRIBUTE f5 {True, False}
@ATTRIBUTE f6 {True, False}
@ATTRIBUTE f7 {True, False}
@ATTRIBUTE f8 {True, False}
@ATTRIBUTE f9 {True, False}
@ATTRIBUTE f10 {True, False}
@ATTRIBUTE f11 {True, False}
@ATTRIBUTE f12 {True, False}
@ATTRIBUTE f13 {True, False}
@ATTRIBUTE f14 {True, False}
@ATTRIBUTE f15 {True, False}
@ATTRIBUTE f16 {True, False}
@ATTRIBUTE f17 {True, False}
@ATTRIBUTE f18 {True, False}
@ATTRIBUTE f19 {True, False}
@ATTRIBUTE f20 {True, False}
@ATTRIBUTE f21 {True, False}
@ATTRIBUTE f22 {True, False}
@ATTRIBUTE f23 {True, False}
@ATTRIBUTE f24 {True, False}
@ATTRIBUTE f25 {True, False}
@ATTRIBUTE f26 {True, False}
@ATTRIBUTE f27 {True, False}
@ATTRIBUTE f28 {True, False}
@ATTRIBUTE f29 {True, False}
@ATTRIBUTE f30 {True, False}
@ATTRIBUTE f31 {True, False}
@ATTRIBUTE f32 {True, False}
@ATTRIBUTE f33 {True, False}
@ATTRIBUTE f34 {True, False}
@ATTRIBUTE f35 {True, False}
@ATTRIBUTE f36 {True, False}
@ATTRIBUTE f37 {True, False}
@ATTRIBUTE f38 {True, False}
@ATTRIBUTE f39 {True, False}
@ATTRIBUTE f40 {True, False}
@ATTRIBUTE f41 {True, False}
@ATTRIBUTE f42 {True, False}
@ATTRIBUTE f43 {True, False}
@ATTRIBUTE f44 {True, False}
@ATTRIBUTE f45 {True, False}
@ATTRIBUTE f46 {True, False}
@ATTRIBUTE f47 {True, False}
@ATTRIBUTE f48 {True, False}
@ATTRIBUTE f49 {True, False}
@ATTRIBUTE f50 {True, False}
@ATTRIBUTE f51 {True, False}
@ATTRIBUTE f52 {True, False}
@ATTRIBUTE f53 {True, False}
@ATTRIBUTE f54 {True, False}
@ATTRIBUTE f55 {True, False}
@ATTRIBUTE f56 {True, False}
@ATTRIBUTE f57 {True, False}
@ATTRIBUTE f58 {True, False}
@ATTRIBUTE f59 {True, False}
@ATTRIBUTE f60 {True, False}
@ATTRIBUTE f61 {True, False}
@ATTRIBUTE f62 {True, False}
@ATTRIBUTE f63 {True, False}
@ATTRIBUTE f64 {True, False}
@ATTRIBUTE f65 {True, False}
@ATTRIBUTE f66 {True, False}
@ATTRIBUTE f67 {True, False}
@ATTRIBUTE f68 {True, False}
@ATTRIBUTE f69 {True, False}
@ATTRIBUTE f70 {True, False}
@ATTRIBUTE f71 {True, False}
@ATTRIBUTE f72 {True, False}
@ATTRIBUTE f73 {True, False}
@ATTRIBUTE f74 {True, False}
@ATTRIBUTE f75 {True, False}
@ATTRIBUTE f76 {True, False}
@ATTRIBUTE f77 {True, False}
@ATTRIBUTE f78 {True, False}
@ATTRIBUTE f79 {True, False}
@ATTRIBUTE f80 {True, False}
@ATTRIBUTE f81 {True, False}
@ATTRIBUTE f82 {True, False}
@ATTRIBUTE f83 {True, False}
@ATTRIBUTE f84 {True, False}
@ATTRIBUTE f85 {True, False}
@ATTRIBUTE f86 {True, False}
@ATTRIBUTE f87 {True, False}
@ATTRIBUTE f88 {True, False}
@ATTRIBUTE f89 {True, False}
@ATTRIBUTE f90 {True, False}
@ATTRIBUTE f91 {True, False}
@ATTRIBUTE f92 {True, False}
@ATTRIBUTE f93 {True, False}
@ATTRIBUTE f94 {True, False}
@ATTRIBUTE f95 {True, False}
@ATTRIBUTE f96 {True, False}
@ATTRIBUTE stance {NONE,OTHER}

@DATA
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,OTHER
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,OTHER
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NONE
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NONE
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NONE
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NONE
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,OTHER
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,OTHER
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NONE
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,OTHER
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NONE
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,OTHER
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,OTHER
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NONE
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,OTHER
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,OTHER
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NONE
